STATE_UT_NAME,AC_NO,AC_NAME,CANDIDATE_NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL_VOTES,POSTAL_VOTES,TOTAL_VOTES,VOTES_POLLED_PCT,TOTAL_ELECTORS
Tamil Nadu,136,Krishnarayapuram,MAHESWARAN.A,MALE,35.0,SC,IND,Immersion Rod,24,0,24,0.01,213056
Tamil Nadu,136,Krishnarayapuram,MUHILAN.T,MALE,40.0,SC,IND,BUCKET,21,0,21,0.01,213056
Tamil Nadu,137,Kulithalai,R.Manickam,MALE,61.0,GENERAL,DMK,Rising Sun,99285,1544,100829,51.06,227279
Tamil Nadu,137,Kulithalai,N.R.Chandrasekar,MALE,63.0,GENERAL,ADMK,Two Leaves,76579,710,77289,39.14,227279
Tamil Nadu,137,Kulithalai,Seeni.Prakasu,MALE,47.0,GENERAL,NTK,Ganna Kisan,11426,85,11511,5.83,227279
Tamil Nadu,137,Kulithalai,NOTA,,,,NOTA,NOTA,1187,4,1191,0.6,227279
Tamil Nadu,137,Kulithalai,R.Saravanan,MALE,54.0,GENERAL,IND,DIAMOND,834,4,838,0.42,227279
Tamil Nadu,137,Kulithalai,V.Nirosha,FEMALE,32.0,GENERAL,AMMKMNKZ,Pressure Cooker,754,7,761,0.39,227279
Tamil Nadu,137,Kulithalai,R.Chandrasekar,MALE,36.0,GENERAL,IND,Peas,674,20,694,0.35,227279
Tamil Nadu,137,Kulithalai,S.Manikandan,MALE,37.0,GENERAL,IJK,Auto- Rickshaw,670,4,674,0.34,227279
Tamil Nadu,137,Kulithalai,V.Vellaiyan,MALE,60.0,SC,IND,Scissors,612,0,612,0.31,227279
Tamil Nadu,137,Kulithalai,P.Anbalagan,MALE,37.0,SC,BSP,Elephant,585,5,590,0.3,227279
Tamil Nadu,137,Kulithalai,K.Suresh,MALE,31.0,SC,IND,Electric Pole,490,4,494,0.25,227279
Tamil Nadu,137,Kulithalai,M.Sankar,MALE,32.0,GENERAL,SMKNK,Walking Stick,455,5,460,0.23,227279
Tamil Nadu,137,Kulithalai,B.Selvaraj,MALE,61.0,GENERAL,IND,Ring,399,0,399,0.2,227279
Tamil Nadu,137,Kulithalai,V.Alex Mouris,MALE,30.0,GENERAL,IND,COCONUT FARM,244,1,245,0.12,227279
Tamil Nadu,137,Kulithalai,M.Saravanan,MALE,44.0,SC,IND,Camera,213,8,221,0.11,227279
Tamil Nadu,137,Kulithalai,A.Subethar,MALE,38.0,GENERAL,TPSTP,Tractor Chalata Kisan,213,2,215,0.11,227279
Tamil Nadu,137,Kulithalai,S.Barani,MALE,27.0,GENERAL,IND,Football Player,184,0,184,0.09,227279
Tamil Nadu,137,Kulithalai,S.Kandasamy,MALE,63.0,SC,IND,Lady Finger,138,0,138,0.07,227279
Tamil Nadu,137,Kulithalai,R.Kalyana Sundaram,MALE,54.0,GENERAL,IND,Matchbox,109,2,111,0.06,227279
Tamil Nadu,138,Manapparai,ABDUL SAMAD P,MALE,52.0,GENERAL,DMK,Rising Sun,96204,1873,98077,44.23,289713
Tamil Nadu,138,Manapparai,CHANDRASEKAR.R,MALE,54.0,GENERAL,ADMK,Two Leaves,85133,701,85834,38.71,289713
Tamil Nadu,138,Manapparai,KANIMOZHI.P,FEMALE,31.0,GENERAL,NTK,Ganna Kisan,19358,92,19450,8.77,289713
Tamil Nadu,138,Manapparai,KRISHNAGOPAL P,MALE,51.0,GENERAL,DMDK,Nagara,10666,53,10719,4.83,289713
Tamil Nadu,138,Manapparai,CHANDRASEKAR V,MALE,42.0,GENERAL,IND,Peas,1255,4,1259,0.57,289713
Tamil Nadu,138,Manapparai,NOTA,,,,NOTA,NOTA,1002,7,1009,0.46,289713
Tamil Nadu,138,Manapparai,UMARANI K,FEMALE,37.0,GENERAL,IJK,Auto- Rickshaw,908,6,914,0.41,289713
Tamil Nadu,138,Manapparai,CHINNAN P,MALE,46.0,GENERAL,IND,Cake,649,1,650,0.29,289713
Tamil Nadu,138,Manapparai,SUBRAMANIAN P,MALE,53.0,SC,IND,SHIP,628,0,628,0.28,289713
Tamil Nadu,138,Manapparai,ELAYARAJA C,MALE,43.0,SC,IND,Television,544,3,547,0.25,289713
Tamil Nadu,138,Manapparai,NIRMAL KUMAR M,MALE,41.0,GENERAL,IND,Tractor Chalata Kisan,543,1,544,0.25,289713
Tamil Nadu,138,Manapparai,SATHYA PRIYA A,FEMALE,34.0,GENERAL,IND,FLUTE,301,6,307,0.14,289713
Tamil Nadu,138,Manapparai,ARPUTHASAMY V,MALE,40.0,GENERAL,IND,DIAMOND,286,1,287,0.13,289713
Tamil Nadu,138,Manapparai,CHITHAIYAN T,MALE,37.0,SC,IND,Ring,261,9,270,0.12,289713
Tamil Nadu,138,Manapparai,SAKTHIVEL.M,MALE,36.0,SC,CPI(ML)(L),Flag with Three Stars,186,5,191,0.09,289713
Tamil Nadu,138,Manapparai,DAVID P,MALE,38.0,GENERAL,IND,Green Chilli,179,1,180,0.08,289713
Tamil Nadu,138,Manapparai,KARTHICK KRISHNA P,MALE,26.0,GENERAL,IND,Matchbox,173,0,173,0.08,289713
Tamil Nadu,138,Manapparai,RASU P,MALE,53.0,GENERAL,IND,Pressure Cooker,169,0,169,0.08,289713
Tamil Nadu,138,Manapparai,PANDIAN V,MALE,52.0,GENERAL,ETMK,Whistle,128,1,129,0.06,289713
Tamil Nadu,138,Manapparai,ILANGOVAN S,MALE,50.0,GENERAL,IND,Electric Pole,122,1,123,0.06,289713
Tamil Nadu,138,Manapparai,PRASANNA KUMAR P,MALE,38.0,GENERAL,IND,Lighter,113,0,113,0.05,289713
Tamil Nadu,138,Manapparai,JEYAPANDIAN D,MALE,31.0,GENERAL,IND,BUCKET,93,0,93,0.04,289713
Tamil Nadu,138,Manapparai,VARADAN.M,MALE,67.0,ST,LJP,Bungalow,81,1,82,0.04,289713
Tamil Nadu,139,Srirangam,Palaniyandi.M,MALE,53.0,GENERAL,DMK,Rising Sun,112009,1895,113904,47.41,311716
Tamil Nadu,139,Srirangam,KuPa Krishnan,MALE,70.0,GENERAL,ADMK,Two Leaves,93131,858,93989,39.12,311716
Tamil Nadu,139,Srirangam,K.Selvarathi,FEMALE,38.0,GENERAL,NTK,Ganna Kisan,17793,118,17911,7.46,311716
Tamil Nadu,139,Srirangam,Y.Jacob,MALE,48.0,GENERAL,IND,Battery torch,4031,51,4082,1.7,311716
Tamil Nadu,139,Srirangam,Sarubala.R.Thondaiman,FEMALE,62.0,GENERAL,AMMKMNKZ,Pressure Cooker,3448,39,3487,1.45,311716
Tamil Nadu,139,Srirangam,NOTA,,,,NOTA,NOTA,2391,26,2417,1.01,311716
Tamil Nadu,139,Srirangam,S.Francis Mery,FEMALE,42.0,GENERAL,IJK,Auto- Rickshaw,1062,5,1067,0.44,311716
Tamil Nadu,139,Srirangam,G.Selvakumar,MALE,36.0,SC,BSP,Elephant,805,6,811,0.34,311716
Tamil Nadu,139,Srirangam,Annalakshmi,FEMALE,38.0,GENERAL,DMSK,Football,606,2,608,0.25,311716
Tamil Nadu,139,Srirangam,V.Sethumadhavan,MALE,39.0,GENERAL,IND,DIAMOND,594,0,594,0.25,311716
Tamil Nadu,139,Srirangam,P.Ravichandran,MALE,48.0,GENERAL,IND,Electric Pole,422,1,423,0.18,311716
Tamil Nadu,139,Srirangam,S.Suresh,MALE,26.0,SC,IND,COCONUT FARM,386,2,388,0.16,311716
Tamil Nadu,139,Srirangam,Daniel Jude Martin,MALE,41.0,GENERAL,MKLMNTRAPR,Bat,207,3,210,0.09,311716
Tamil Nadu,139,Srirangam,R.Uma,FEMALE,37.0,GENERAL,IND,Bangles,157,6,163,0.07,311716
Tamil Nadu,139,Srirangam,M.Amsavalli,FEMALE,51.0,SC,IND,Balloon,95,2,97,0.04,311716
Tamil Nadu,139,Srirangam,P.Balasubramanian,MALE,35.0,SC,SMKNK,Walking Stick,88,1,89,0.04,311716
Tamil Nadu,140,Tiruchirappalli (West),"Nehru, K.N.",MALE,68.0,GENERAL,DMK,Rising Sun,116018,2115,118133,64.52,269194
Tamil Nadu,140,Tiruchirappalli (West),"Padmanathan, V.",MALE,56.0,GENERAL,ADMK,Two Leaves,32632,392,33024,18.04,269194
Tamil Nadu,140,Tiruchirappalli (West),"Vinodh, V.",MALE,35.0,GENERAL,NTK,Ganna Kisan,15637,88,15725,8.59,269194
Tamil Nadu,140,Tiruchirappalli (West),"Abubacker Siddiq, M.",MALE,37.0,GENERAL,MNM,Battery torch,10466,80,10546,5.76,269194
Tamil Nadu,140,Tiruchirappalli (West),"Abdullah Hassan Faizy, R.",MALE,31.0,GENERAL,SDPI,Pressure Cooker,2525,20,2545,1.39,269194
Tamil Nadu,140,Tiruchirappalli (West),NOTA,,,,NOTA,NOTA,2079,38,2117,1.16,269194
Tamil Nadu,140,Tiruchirappalli (West),"Sudha, R.",FEMALE,35.0,GENERAL,IND,COCONUT FARM,216,6,222,0.12,269194
Tamil Nadu,140,Tiruchirappalli (West),"Vasudevan, A.",MALE,57.0,GENERAL,IND,Peas,211,0,211,0.12,269194
Tamil Nadu,140,Tiruchirappalli (West),"Kalpana, T.",FEMALE,48.0,GENERAL,IND,Pineapple,193,3,196,0.11,269194
Tamil Nadu,140,Tiruchirappalli (West),"Shajahan, R.",MALE,54.0,GENERAL,IND,Auto- Rickshaw,181,0,181,0.1,269194
Tamil Nadu,140,Tiruchirappalli (West),"Dheepan, M.",MALE,30.0,GENERAL,IND,Kettle,65,1,66,0.04,269194
Tamil Nadu,140,Tiruchirappalli (West),"Selvaraj, D.",MALE,57.0,GENERAL,IND,Balloon,48,0,48,0.03,269194
Tamil Nadu,140,Tiruchirappalli (West),"Sahabudheen, A.J.",MALE,44.0,GENERAL,IND,Mixee,41,2,43,0.02,269194
Tamil Nadu,140,Tiruchirappalli (West),"Sundar Rajulu, G.",MALE,52.0,GENERAL,IND,Bricks,40,2,42,0.02,269194
Tamil Nadu,141,Tiruchirappalli (East),"INIGO IRUDAYARAJ,S.",MALE,48.0,GENERAL,DMK,Rising Sun,92645,1657,94302,54.56,255051
Tamil Nadu,141,Tiruchirappalli (East),"VELLAMANDI NATARAJAN,N.",MALE,71.0,GENERAL,ADMK,Two Leaves,40109,396,40505,23.43,255051
Tamil Nadu,141,Tiruchirappalli (East),"PRABU,R.",MALE,42.0,GENERAL,NTK,Ganna Kisan,14211,101,14312,8.28,255051
Tamil Nadu,141,Tiruchirappalli (East),"VEERASAKTHI,D.",MALE,48.0,GENERAL,MNM,Battery torch,11309,87,11396,6.59,255051
Tamil Nadu,141,Tiruchirappalli (East),MANOHARAN.R.,MALE,65.0,GENERAL,AMMKMNKZ,Pressure Cooker,9010,79,9089,5.26,255051
Tamil Nadu,141,Tiruchirappalli (East),NOTA,,,,NOTA,NOTA,1504,31,1535,0.89,255051
Tamil Nadu,141,Tiruchirappalli (East),"RAJA,S.",MALE,39.0,GENERAL,IND,COCONUT FARM,381,1,382,0.22,255051
Tamil Nadu,141,Tiruchirappalli (East),"BALAMURUGAN,A.",MALE,42.0,GENERAL,IND,DIAMOND,211,0,211,0.12,255051
Tamil Nadu,141,Tiruchirappalli (East),"JAHIR HUSSAIN,M.",MALE,34.0,GENERAL,IND,Grapes,207,1,208,0.12,255051
Tamil Nadu,141,Tiruchirappalli (East),"SHEIK ABDULLAH,R.",MALE,31.0,GENERAL,IND,Auto- Rickshaw,199,0,199,0.12,255051
Tamil Nadu,141,Tiruchirappalli (East),"MANOHARAN,M.",MALE,57.0,GENERAL,IND,Kettle,157,0,157,0.09,255051
Tamil Nadu,141,Tiruchirappalli (East),VIJAIA MOHANAAJI,MALE,68.0,GENERAL,VidVP,Scissors,105,0,105,0.06,255051
Tamil Nadu,141,Tiruchirappalli (East),"ARAVINDAN,P.",MALE,45.0,GENERAL,IND,Matchbox,85,0,85,0.05,255051
Tamil Nadu,141,Tiruchirappalli (East),"CHARLES SAGAYARAJ,P.",MALE,44.0,GENERAL,IND,Cake,69,4,73,0.04,255051
Tamil Nadu,141,Tiruchirappalli (East),"DEVAKUMAR,T.",MALE,50.0,GENERAL,IND,T.V. Remote,72,1,73,0.04,255051
Tamil Nadu,141,Tiruchirappalli (East),"AROCKIA SATHEESH,A.",MALE,39.0,GENERAL,IND,Bread,69,1,70,0.04,255051
Tamil Nadu,141,Tiruchirappalli (East),"IRUDAYARAJ,S.",MALE,60.0,GENERAL,IND,Stool,55,3,58,0.03,255051
Tamil Nadu,141,Tiruchirappalli (East),"GASPAR REGAN,S.",MALE,34.0,GENERAL,IND,BELT,49,1,50,0.03,255051
Tamil Nadu,141,Tiruchirappalli (East),"MARUTHAMUTHU,N.",MALE,37.0,GENERAL,IND,Cauliflower,45,1,46,0.03,255051
Tamil Nadu,142,Thiruverumbur,ANBIL MAHESH POYYAMOZHI,MALE,43.0,GENERAL,DMK,Rising Sun,103673,1751,105424,53.51,293196
Tamil Nadu,142,Thiruverumbur,P KUMAR,MALE,49.0,GENERAL,ADMK,Two Leaves,55309,418,55727,28.29,293196
Tamil Nadu,142,Thiruverumbur,V CHOLASOORAN,MALE,40.0,GENERAL,NTK,Ganna Kisan,15628,91,15719,7.98,293196
Tamil Nadu,142,Thiruverumbur,MURUGANANDAM M,MALE,45.0,GENERAL,MNM,Battery torch,14547,131,14678,7.45,293196
Tamil Nadu,142,Thiruverumbur,S. SENTHILKUMAR,MALE,51.0,GENERAL,DMDK,Nagara,2260,33,2293,1.16,293196
Tamil Nadu,142,Thiruverumbur,NOTA,,,,NOTA,NOTA,1403,15,1418,0.72,293196
Tamil Nadu,142,Thiruverumbur,S.SAKTHIVEL,MALE,65.0,GENERAL,NGPP,Pot,414,2,416,0.21,293196
Tamil Nadu,142,Thiruverumbur,K.M. KARTHIK,MALE,38.0,SC,TNLK,Ring,408,5,413,0.21,293196
Tamil Nadu,142,Thiruverumbur,MALATHI RAVICHANDRAN,FEMALE,34.0,SC,BSP,Elephant,225,1,226,0.11,293196
Tamil Nadu,142,Thiruverumbur,JESTIN RAJA,MALE,45.0,GENERAL,IND,Bread,222,2,224,0.11,293196
Tamil Nadu,142,Thiruverumbur,K. PALANISAMY,MALE,32.0,GENERAL,VTVTK,Pestle and Mortar,122,1,123,0.06,293196
Tamil Nadu,142,Thiruverumbur,N. RAJU,MALE,55.0,SC,IND,Auto- Rickshaw,88,0,88,0.04,293196
Tamil Nadu,142,Thiruverumbur,R. PRIYA,FEMALE,40.0,SC,IND,Window,72,0,72,0.04,293196
Tamil Nadu,142,Thiruverumbur,S CHARLES,MALE,65.0,GENERAL,IND,Gift Pack,68,3,71,0.04,293196
Tamil Nadu,142,Thiruverumbur,A. RAJA MOHAMED,MALE,47.0,GENERAL,IND,Binoculars,67,0,67,0.03,293196
Tamil Nadu,142,Thiruverumbur,N. MUNIYANDI,MALE,49.0,GENERAL,IND,Matchbox,52,2,54,0.03,293196
Tamil Nadu,143,Lalgudi,A.SOUNDARAPANDIAN,MALE,56.0,GENERAL,DMK,Rising Sun,83264,1650,84914,48.59,218131
Tamil Nadu,143,Lalgudi,D.R.DHARMARAJ,MALE,57.0,GENERAL,ADMK,Two Leaves,67612,353,67965,38.89,218131
Tamil Nadu,143,Lalgudi,I.MALAR TAMIL PRABHA,FEMALE,28.0,GENERAL,NTK,Ganna Kisan,16134,114,16248,9.3,218131
Tamil Nadu,143,Lalgudi,M.VIJAYAMURTHY,MALE,64.0,GENERAL,AMMKMNKZ,Pressure Cooker,2913,28,2941,1.68,218131
Tamil Nadu,143,Lalgudi,NOTA,,,,NOTA,NOTA,1191,9,1200,0.69,218131
Tamil Nadu,143,Lalgudi,U.JOHNSON,MALE,67.0,GENERAL,IND,Bat,303,1,304,0.17,218131
Tamil Nadu,143,Lalgudi,K.KAMARAJ,MALE,54.0,SC,SMKNK,Walking Stick,268,2,270,0.15,218131
Tamil Nadu,143,Lalgudi,ANBIL K.THANGAMANI,MALE,77.0,GENERAL,IND,DIAMOND,246,1,247,0.14,218131
Tamil Nadu,143,Lalgudi,R.SILAMBARASAN,MALE,31.0,SC,AMGRDMK,Pan,138,0,138,0.08,218131
Tamil Nadu,143,Lalgudi,P.NAMBIRAJAN,MALE,52.0,SC,PT,Television,123,1,124,0.07,218131
Tamil Nadu,143,Lalgudi,K.DHARMARAJ,MALE,49.0,SC,IND,Scissors,120,0,120,0.07,218131
Tamil Nadu,143,Lalgudi,A.ANANDHKUMAR,MALE,26.0,GENERAL,IND,Balloon,92,4,96,0.05,218131
Tamil Nadu,143,Lalgudi,P.M.SAHADEVAN,MALE,55.0,GENERAL,IND,Hat,65,0,65,0.04,218131
Tamil Nadu,143,Lalgudi,VEERAN.MUTHUKUMAR,MALE,47.0,GENERAL,SHS,BISCUIT,64,1,65,0.04,218131
Tamil Nadu,143,Lalgudi,K.ANANTHABABU,MALE,40.0,SC,IND,BUCKET,56,1,57,0.03,218131
Tamil Nadu,144,Manachanallur,S. KATHIRAVAN,MALE,46.0,GENERAL,DMK,Rising Sun,114451,1883,116334,59.14,244202
Tamil Nadu,144,Manachanallur,M. PARANJOTHI,MALE,60.0,GENERAL,ADMK,Two Leaves,56366,350,56716,28.83,244202
Tamil Nadu,144,Manachanallur,Dr. KRISHNASAMY. V,MALE,34.0,GENERAL,NTK,Ganna Kisan,14361,82,14443,7.34,244202
Tamil Nadu,144,Manachanallur,R. SAMSON,MALE,53.0,GENERAL,MNM,Battery torch,1975,21,1996,1.01,244202
Tamil Nadu,144,Manachanallur,M. RAJASEKHARN,MALE,59.0,GENERAL,AMMKMNKZ,Pressure Cooker,1619,12,1631,0.83,244202
Tamil Nadu,144,Manachanallur,NOTA,,,,NOTA,NOTA,1055,12,1067,0.54,244202
Tamil Nadu,144,Manachanallur,V.M. SELVARAJ,MALE,65.0,SC,IND,Typewriter,576,1,577,0.29,244202
Tamil Nadu,144,Manachanallur,P. RAJARAM,MALE,49.0,GENERAL,IND,DIAMOND,482,0,482,0.25,244202
Tamil Nadu,144,Manachanallur,V. INDIRANI,FEMALE,50.0,GENERAL,BSP,Elephant,448,3,451,0.23,244202
Tamil Nadu,144,Manachanallur,C. ARULMANI,MALE,64.0,GENERAL,AIVP,Jackfruit,379,0,379,0.19,244202
Tamil Nadu,144,Manachanallur,T. RENGARAJ,MALE,31.0,GENERAL,TNLK,Ring,240,0,240,0.12,244202
Tamil Nadu,144,Manachanallur,K.R.ELAIYARAJA,MALE,35.0,SC,IND,Pot,237,0,237,0.12,244202
Tamil Nadu,144,Manachanallur,V. RAJU,MALE,49.0,GENERAL,IND,Electric Pole,230,1,231,0.12,244202
Tamil Nadu,144,Manachanallur,V. GOPALAKRISHNAN,MALE,49.0,GENERAL,IND,Football,206,0,206,0.1,244202
Tamil Nadu,144,Manachanallur,P. NEELAMEGAM,MALE,74.0,GENERAL,IND,Telephone,192,0,192,0.1,244202
Tamil Nadu,144,Manachanallur,S. PUGAZHENTHI,MALE,37.0,SC,IND,COCONUT FARM,166,2,168,0.09,244202
Tamil Nadu,144,Manachanallur,R. SUDHA,FEMALE,34.0,GENERAL,IND,Laptop,158,3,161,0.08,244202
Tamil Nadu,144,Manachanallur,M. DHINAKARAN,MALE,46.0,SC,PT,Television,155,3,158,0.08,244202
Tamil Nadu,144,Manachanallur,R. RAJASEHAR,MALE,48.0,GENERAL,IND,Hat,135,2,137,0.07,244202
Tamil Nadu,144,Manachanallur,P. JAGADEESAN,MALE,58.0,GENERAL,MIDP,CCTV Camera,110,2,112,0.06,244202
Tamil Nadu,144,Manachanallur,K. RAJINIKANTH,MALE,41.0,GENERAL,IND,Tiller,110,0,110,0.06,244202
Tamil Nadu,144,Manachanallur,P. RAMALINGAM,MALE,58.0,GENERAL,IND,Matchbox,107,2,109,0.06,244202
Tamil Nadu,144,Manachanallur,K. GURUNATHAN,MALE,39.0,GENERAL,SMKNK,Walking Stick,103,0,103,0.05,244202
Tamil Nadu,144,Manachanallur,V. MUTHUSAMY,MALE,70.0,GENERAL,IND,Slate,100,0,100,0.05,244202
Tamil Nadu,144,Manachanallur,S. ROHINI,FEMALE,27.0,GENERAL,MKLMNTRAPR,Bat,89,2,91,0.05,244202
Tamil Nadu,144,Manachanallur,N. MOHAN,MALE,35.0,SC,IND,Bangles,91,0,91,0.05,244202
Tamil Nadu,144,Manachanallur,K. MANIMARABOOPATHI,MALE,55.0,GENERAL,IND,Grapes,61,0,61,0.03,244202
Tamil Nadu,144,Manachanallur,S. MANOJ KUMAR,MALE,34.0,GENERAL,IND,Green Chilli,55,0,55,0.03,244202
Tamil Nadu,144,Manachanallur,A.C. MANOHARAN,MALE,57.0,SC,IND,Gift Pack,43,0,43,0.02,244202
Tamil Nadu,144,Manachanallur,P. MACHAVALLAVAN,MALE,51.0,SC,IND,Petrol Pump,38,0,38,0.02,244202
Tamil Nadu,145,Musiri,N. Thiyagarajan,MALE,60.0,GENERAL,DMK,Rising Sun,88487,2137,90624,50.43,232654
Tamil Nadu,145,Musiri,M. Selvarasu,MALE,54.0,GENERAL,ADMK,Two Leaves,63179,609,63788,35.5,232654
Tamil Nadu,145,Musiri,Sridevi Ilangovan,FEMALE,45.0,GENERAL,NTK,Ganna Kisan,14207,104,14311,7.96,232654
Tamil Nadu,145,Musiri,Kumar.K.S,MALE,44.0,GENERAL,DMDK,Nagara,3153,29,3182,1.77,232654
Tamil Nadu,145,Musiri,S. Gokul,MALE,28.0,GENERAL,MNM,Battery torch,2467,32,2499,1.39,232654
Tamil Nadu,145,Musiri,NOTA,,,,NOTA,NOTA,1081,11,1092,0.61,232654
Tamil Nadu,145,Musiri,N. Sivakumar,MALE,38.0,GENERAL,IND,Throwing a Javelin,513,0,513,0.29,232654
Tamil Nadu,145,Musiri,T. Senthil Kumar,MALE,40.0,GENERAL,IND,DIAMOND,497,0,497,0.28,232654
Tamil Nadu,145,Musiri,T. Periyathambi,MALE,66.0,GENERAL,IND,Wheel Barrow,462,1,463,0.26,232654
Tamil Nadu,145,Musiri,V. Bernardshaw,MALE,75.0,SC,BSP,Elephant,458,0,458,0.25,232654
Tamil Nadu,145,Musiri,Shanmugam,MALE,36.0,GENERAL,IND,COCONUT FARM,361,2,363,0.2,232654
Tamil Nadu,145,Musiri,N. Saminathan,MALE,52.0,GENERAL,IND,Balloon,313,4,317,0.18,232654
Tamil Nadu,145,Musiri,R. Michael,MALE,43.0,GENERAL,IND,Almirah,297,0,297,0.17,232654
Tamil Nadu,145,Musiri,Gautham. S,MALE,30.0,GENERAL,RSPS,Cup & Saucer,251,2,253,0.14,232654
Tamil Nadu,145,Musiri,Devanur Karthick,MALE,26.0,GENERAL,IND,Truck,227,0,227,0.13,232654
Tamil Nadu,145,Musiri,"A.Chandran. M.Sc.,",MALE,32.0,GENERAL,IND,Mike,174,1,175,0.1,232654
Tamil Nadu,145,Musiri,V. Natarajan,MALE,46.0,GENERAL,IND,Auto- Rickshaw,164,0,164,0.09,232654
Tamil Nadu,145,Musiri,"P. Loganathan. M.sc.,",MALE,27.0,GENERAL,IND,Scissors,160,1,161,0.09,232654
Tamil Nadu,145,Musiri,D. Dharmalingam,MALE,39.0,GENERAL,SMKNK,Walking Stick,109,1,110,0.06,232654
Tamil Nadu,145,Musiri,N. Aravan,MALE,30.0,GENERAL,IND,BUCKET,108,0,108,0.06,232654
Tamil Nadu,145,Musiri,R. Anandhan,MALE,47.0,GENERAL,IND,Pencil Box,103,1,104,0.06,232654
Tamil Nadu,146,Thuraiyur,S.STALINKUMAR,MALE,36.0,SC,DMK,Rising Sun,85802,1984,87786,49.91,226152
Tamil Nadu,146,Thuraiyur,T.INDRAGANDHI,FEMALE,52.0,SC,ADMK,Two Leaves,65257,458,65715,37.36,226152
Tamil Nadu,146,Thuraiyur,R.TAMILZHSELVI,FEMALE,38.0,SC,NTK,Ganna Kisan,13074,84,13158,7.48,226152
Tamil Nadu,146,Thuraiyur,T.N. YUVARAJAN,MALE,29.0,SC,MNM,Battery torch,2489,39,2528,1.44,226152
Tamil Nadu,146,Thuraiyur,K.SUBRAMANIAN,MALE,47.0,SC,AMMKMNKZ,Pressure Cooker,2404,31,2435,1.38,226152
Tamil Nadu,146,Thuraiyur,NOTA,,,,NOTA,NOTA,1580,14,1594,0.91,226152
Tamil Nadu,146,Thuraiyur,S.ESWARAMOORTHY,MALE,41.0,SC,BSP,Elephant,865,2,867,0.49,226152
Tamil Nadu,146,Thuraiyur,K.GUNASEKARAN,MALE,45.0,SC,PT,Television,539,2,541,0.31,226152
Tamil Nadu,146,Thuraiyur,S.KARUPPIAH,MALE,58.0,SC,IND,Bangles,314,6,320,0.18,226152
Tamil Nadu,146,Thuraiyur,SRINIVASAN J,MALE,44.0,SC,IND,CUBE,316,1,317,0.18,226152
Tamil Nadu,146,Thuraiyur,K.SUNDARRAJ,MALE,61.0,SC,IND,Boat with Man and Sail,230,0,230,0.13,226152
Tamil Nadu,146,Thuraiyur,K.JAYAKKANNAN,MALE,42.0,SC,MMKA,Matchbox,164,2,166,0.09,226152
Tamil Nadu,146,Thuraiyur,A.SEERANGAN,MALE,55.0,SC,IND,Gas Cylinder,119,0,119,0.07,226152
Tamil Nadu,146,Thuraiyur,M.MALARMANNAN,MALE,33.0,SC,SMKNK,Walking Stick,100,0,100,0.06,226152
Tamil Nadu,147,Perambalur,"PRABHAHARAN, M.",MALE,47.0,SC,DMK,Rising Sun,119636,2454,122090,50.87,302758
Tamil Nadu,147,Perambalur,"THAMIZHSELVAN, R.",MALE,47.0,SC,ADMK,Two Leaves,90325,731,91056,37.94,302758
Tamil Nadu,147,Perambalur,"MAHESHWARI, M.",FEMALE,39.0,SC,NTK,Ganna Kisan,18592,81,18673,7.78,302758
Tamil Nadu,147,Perambalur,"RAJENDRAN, K.",MALE,38.0,SC,DMDK,Nagara,2918,14,2932,1.22,302758
Tamil Nadu,147,Perambalur,NOTA,,,,NOTA,NOTA,1867,17,1884,0.78,302758
Tamil Nadu,147,Perambalur,"SASIKALA, M.",FEMALE,43.0,SC,IJK,Auto- Rickshaw,1073,7,1080,0.45,302758
Tamil Nadu,147,Perambalur,"RADHIKA, T.",FEMALE,29.0,SC,PT,Television,994,9,1003,0.42,302758
Tamil Nadu,147,Perambalur,"RAJENDRAN, K.",MALE,55.0,SC,BSP,Elephant,519,1,520,0.22,302758
Tamil Nadu,147,Perambalur,"GUNASEKARAN, A.",MALE,47.0,SC,NCP,Clock,405,4,409,0.17,302758
Tamil Nadu,147,Perambalur,"SATHISH, S.",MALE,42.0,SC,IND,Hat,379,0,379,0.16,302758
Tamil Nadu,148,Kunnam,"SIVASANKAR, S.S.",MALE,51.0,GENERAL,DMK,Rising Sun,102707,1215,103922,47.26,273526
Tamil Nadu,148,Kunnam,"RAMACHANDRAN, R.T.",MALE,47.0,GENERAL,ADMK,Two Leaves,96734,859,97593,44.38,273526
Tamil Nadu,148,Kunnam,"ARUL, P.",MALE,41.0,GENERAL,NTK,Ganna Kisan,9319,35,9354,4.25,273526
Tamil Nadu,148,Kunnam,"KAARTHIKEYAN, S.",MALE,43.0,GENERAL,AMMKMNKZ,Pressure Cooker,2092,26,2118,0.96,273526
Tamil Nadu,148,Kunnam,"SELVARAJU, R.",MALE,41.0,GENERAL,IND,DIAMOND,977,0,977,0.44,273526
Tamil Nadu,148,Kunnam,"BALAMURUGAN, S.",MALE,39.0,GENERAL,IND,Bat,934,0,934,0.42,273526
Tamil Nadu,148,Kunnam,NOTA,,,,NOTA,NOTA,751,2,753,0.34,273526
Tamil Nadu,148,Kunnam,"SATHIK BASHA, A.S.",MALE,48.0,GENERAL,MNM,Battery torch,731,8,739,0.34,273526
Tamil Nadu,148,Kunnam,"PRAKASH, M.R.",MALE,47.0,GENERAL,IND,Helicopter,604,0,604,0.27,273526
